Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Household (kWh),Urban Industrial (kWh),Urban Commercial (kWh),Urban Others (kWh),Rural Household (kWh),Rural Industrial (kWh),Rural Commercial (kWh),Rural Others (kWh),Period,Day,Month,Year,Season_Autumn,Season_Monsoon,Season_Post-Monsoon,Season_Summer,Season_Winter,Period_Lockdown,Period_Post-lockdown,Period_Pre-lockdown,Lag1_TotalEnergy,Lag2_TotalEnergy,Lag3_TotalEnergy
,21.8,65.3,4,19.9,0.0,3130000,4181.404087,814.7795564,1086.372742,543.186371,271.5931855,830.9758965,332.3903586,332.3903586,166.1951793,2,24,1,2020,0,0,0,0,1,0,0,1,3711.939499,3998.8999649999996,4116.462335
,22.7,64.8,4,19.4,0.0,3130000,4134.492397,811.5770484,1082.102731,541.0513656,270.5256828,811.5895347,324.6358139,324.6358139,162.3179069,2,25,1,2020,0,0,0,0,1,0,0,1,4181.404087999999,3711.939499,3998.8999649999996
,23.0,65.2,4,19.4,0.0,3130000,3969.892738,717.6827089,956.9102785,478.4551392,239.2275696,881.7604582,352.7041833,352.7041833,176.3520916,2,26,1,2020,0,0,0,0,1,0,0,1,4134.492398,4181.404087999999,3711.939499
,22.5,65.1,4,19.5,0.0,3130000,4211.633665,836.8748839,1115.833179,557.9165893,278.9582946,809.4685628,323.7874251,323.7874251,161.8937126,2,27,1,2020,0,0,0,0,1,0,0,1,3969.892739,4134.492398,4181.404087999999
,20.2,73.8,4,18.2,0.0,3130000,3829.506013,726.639235,968.8523133,484.4261567,242.2130783,793.0453632,317.2181453,317.2181453,158.6090726,2,28,1,2020,0,0,0,0,1,0,0,1,4211.633666,3969.892739,4134.492398
,19.1,73.3,4,19.1,0.0,3130000,4011.717606,725.5620073,967.4160098,483.7080049,241.8540024,890.0374254,356.0149701,356.0149701,178.0074851,2,29,1,2020,0,0,0,0,1,0,0,1,3829.506013,4211.633666,3969.892739
,18.9,67.2,4,20.8,0.0,3130000,4297.928102,814.4122106,1085.882947,542.9414737,271.4707369,891.5536754,356.6214702,356.6214702,178.3107351,2,30,1,2020,0,0,0,0,1,0,0,1,4011.717606,3829.506013,4211.633666
,19.7,65.7,4,20.7,0.0,3130000,4271.509743,816.741352,1088.988469,544.4942347,272.2471173,873.6770601,349.470824,349.470824,174.735412,2,31,1,2020,0,0,0,0,1,0,0,1,4297.928102,4011.717606,3829.506013
,22.9,66.9,4,15.0,0.0,3130000,4376.364443,778.1266446,1037.502193,518.7510964,259.3755482,990.618468,396.2473872,396.2473872,198.1236936,2,13,2,2020,0,0,0,0,1,0,0,1,4271.5097430000005,4297.928102,4011.717606
,23.3,62.2,4,20.9,0.0,3130000,4180.578919,740.9882715,987.984362,493.992181,246.9960905,950.0127806,380.0051122,380.0051122,190.0025561,2,14,2,2020,0,0,0,0,1,0,0,1,4376.3644429999995,4271.5097430000005,4297.928102
,23.6,59.2,4,21.8,0.0,3130000,4091.046206,797.631666,1063.508888,531.754444,265.877222,808.6489617,323.4595847,323.4595847,161.7297923,2,15,2,2020,0,0,0,0,1,0,0,1,4180.578919,4376.3644429999995,4271.5097430000005
,24.1,58.9,4,21.9,0.0,3130000,4154.636859,770.596853,1027.462471,513.7312353,256.8656177,886.7741899,354.7096759,354.7096759,177.354838,2,16,2,2020,0,0,0,0,1,0,0,1,4091.046206,4180.578919,4376.3644429999995
,24.3,60.5,4,22.0,0.0,3130000,4413.62214,872.6746212,1163.566162,581.7830808,290.8915404,851.806927,340.7227708,340.7227708,170.3613854,2,17,2,2020,0,0,0,0,1,0,0,1,4154.636859,4091.046206,4180.578919
,24.8,56.1,4,21.9,0.0,3130000,4250.078251,822.8129374,1097.083917,548.5419583,274.2709791,849.2827243,339.7130897,339.7130897,169.8565449,2,18,2,2020,0,0,0,0,1,0,0,1,4413.622141,4154.636859,4091.046206
,25.1,54.8,4,22.2,0.0,3130000,4348.636951,788.5401372,1051.38685,525.6934248,262.8467124,957.7265333,383.0906133,383.0906133,191.5453067,2,19,2,2020,0,0,0,0,1,0,0,1,4250.078251,4413.622141,4154.636859
,25.0,55.9,4,21.9,0.0,3130000,4075.414726,749.4358656,999.2478208,499.6239104,249.8119552,879.9915965,351.9966386,351.9966386,175.9983193,2,20,2,2020,0,0,0,0,1,0,0,1,4348.636951,4250.078251,4413.622141
,24.8,56.0,4,20.9,0.0,3130000,4234.564395,763.1342998,1017.5124,508.7561998,254.3780999,940.1336175,376.053447,376.053447,188.0267235,2,21,2,2020,0,0,0,0,1,0,0,1,4075.414726,4348.636951,4250.078251
,25.0,57.4,4,22.1,0.0,3130000,4260.573677,850.3306892,1133.774252,566.8871262,283.4435631,808.2226677,323.2890671,323.2890671,161.6445335,2,22,2,2020,0,0,0,0,1,0,0,1,4234.564394999999,4075.414726,4348.636951
,25.2,55.8,4,22.4,0.0,3130000,4082.232398,788.8194267,1051.759236,525.8796178,262.9398089,817.4247654,326.9699061,326.9699061,163.4849531,2,23,2,2020,0,0,0,0,1,0,0,1,4260.573677,4234.564394999999,4075.414726
,25.2,50.0,4,22.7,0.0,3130000,4037.573614,770.4391621,1027.252216,513.626108,256.813054,824.5723074,329.828923,329.828923,164.9144615,2,24,2,2020,0,0,0,0,1,0,0,1,4082.232398,4260.573677,4234.564394999999
,23.2,48.1,4,23.6,0.0,3130000,4115.467106,740.1962597,986.9283463,493.4641731,246.7320866,915.4929847,366.1971939,366.1971939,183.0985969,2,25,2,2020,0,0,0,0,1,0,0,1,4037.573614,4082.232398,4260.573677
,22.1,43.5,4,23.7,0.0,3130000,3906.407513,739.5076877,986.0102502,493.0051251,246.5025626,807.310866,322.9243464,322.9243464,161.4621732,2,26,2,2020,0,0,0,0,1,0,0,1,4115.467106,4037.573614,4082.232398
,22.7,45.5,4,23.7,0.0,3130000,4450.104667,875.6042856,1167.472381,583.7361904,291.8680952,864.2099871,345.6839948,345.6839948,172.8419974,2,27,2,2020,0,0,0,0,1,0,0,1,3906.407513,4115.467106,4037.573614
,23.9,47.3,4,20.6,0.0,3130000,4054.28783,737.4009718,983.2012957,491.6006479,245.8003239,887.7176542,355.0870617,355.0870617,177.5435308,2,28,2,2020,0,0,0,0,1,0,0,1,4450.104667,3906.407513,4115.467106
,24.5,48.6,4,20.0,0.0,3130000,4275.61426,843.9518232,1125.269098,562.6345488,281.3172744,825.5154879,330.2061952,330.2061952,165.1030976,2,29,2,2020,0,0,0,0,1,0,0,1,4054.28783,4450.104667,3906.407513
,22.0,60.8,3,25.4,0.0,3130000,6213.782458,927.4601156,1236.613487,618.3067437,309.1533719,884.7660657,353.9064263,353.9064263,176.9532131,0,13,3,2020,0,0,0,1,0,1,0,0,4275.61426,4054.28783,4450.104667
,23.0,48.4,3,25.8,0.0,3130000,5648.316864,835.039639,1113.386185,556.6930927,278.3465463,817.4485632,326.9794253,326.9794253,163.4897126,0,14,3,2020,0,0,0,1,0,1,0,0,6213.782459,4275.61426,4054.28783
,24.6,43.2,3,24.9,0.0,3130000,5516.382304,787.5834155,1050.111221,525.0556103,262.5278052,844.7750397,337.9100159,337.9100159,168.9550079,0,15,3,2020,0,0,0,1,0,1,0,0,5648.316864,6213.782459,4275.61426
,25.9,46.1,3,21.2,0.1,3130000,5891.245517,880.3975338,1173.863378,586.9316892,293.4658446,836.5150399,334.606016,334.606016,167.303008,0,16,3,2020,0,0,0,1,0,1,0,0,5516.382304,5648.316864,6213.782459
,27.2,47.5,3,22.2,0.0,3130000,5679.368809,830.8835978,1107.844797,553.9223985,276.9611993,836.0117375,334.404695,334.404695,167.2023475,0,17,3,2020,0,0,0,1,0,1,0,0,5891.245516,5516.382304,5648.316864
,27.3,44.9,3,22.3,0.0,3130000,5766.713659,859.8063944,1146.408526,573.2042629,286.6021315,821.7896414,328.7158566,328.7158566,164.3579283,0,18,3,2020,0,0,0,1,0,1,0,0,5679.36881,5891.245516,5516.382304
,26.5,36.6,3,25.9,0.0,3130000,5662.354386,755.65009,1007.533453,503.7667266,251.8833633,954.4097616,381.7639047,381.7639047,190.8819523,0,19,3,2020,0,0,0,1,0,1,0,0,5766.713659,5679.36881,5891.245516
,24.7,40.1,3,26.1,0.0,3130000,5400.67818,818.0084136,1090.677885,545.3389424,272.6694712,748.0098068,299.2039227,299.2039227,149.6019614,0,20,3,2020,0,0,0,1,0,1,0,0,5662.354385000001,5766.713659,5679.36881
,24.5,50.7,3,25.9,0.0,3130000,5683.577525,832.1638754,1109.551834,554.775917,277.3879585,834.8453301,333.938132,333.938132,166.969066,0,21,3,2020,0,0,0,1,0,1,0,0,5400.678181,5662.354385000001,5766.713659
,26.1,58.0,3,24.5,0.0,3130000,5869.2141,779.6811421,1039.574856,519.7874281,259.893714,994.709267,397.8837068,397.8837068,198.9418534,0,22,3,2020,0,0,0,1,0,1,0,0,5683.577525000001,5400.678181,5662.354385000001
,27.1,53.8,3,24.1,0.0,3130000,5589.458972,777.8930175,1037.19069,518.595345,259.2976725,888.1711726,355.268469,355.268469,177.6342345,0,23,3,2020,0,0,0,1,0,1,0,0,5869.214101,5683.577525000001,5400.678181
,27.9,54.0,3,20.4,0.0,3130000,5534.431439,749.7137856,999.6183808,499.8091904,249.9045952,913.4638305,365.3855322,365.3855322,182.6927661,0,24,3,2020,0,0,0,1,0,1,0,0,5589.458972,5869.214101,5683.577525000001
,26.2,67.1,3,19.5,2.7,3130000,5808.721476,818.1842068,1090.912276,545.4561379,272.7280689,906.3723232,362.5489293,362.5489293,181.2744646,0,25,3,2020,0,0,0,1,0,1,0,0,5534.431439,5589.458972,5869.214101
,26.4,67.0,3,21.3,0.9,3130000,5508.93172,741.6519697,988.869293,494.4346465,247.2173232,916.6058418,366.6423367,366.6423367,183.3211684,0,26,3,2020,0,0,0,1,0,1,0,0,5808.721476,5534.431439,5589.458972
,26.8,69.5,3,20.5,0.4,3130000,5939.215211,833.2402347,1110.98698,555.4934898,277.7467449,931.9210378,372.7684151,372.7684151,186.3842076,0,27,3,2020,0,0,0,1,0,1,0,0,5508.931721,5808.721476,5534.431439
,25.7,69.3,3,20.6,3.0,3130000,5686.987544,827.8722573,1103.829676,551.9148382,275.9574191,842.1442095,336.8576838,336.8576838,168.4288419,0,28,3,2020,0,0,0,1,0,1,0,0,5939.21521,5508.931721,5808.721476
,26.0,68.8,3,22.9,4.0,3130000,5999.094241,891.8372466,1189.116329,594.5581644,297.2790822,857.2986235,342.9194494,342.9194494,171.4597247,0,29,3,2020,0,0,0,1,0,1,0,0,5686.987542999999,5939.21521,5508.931721
,27.2,60.3,3,24.0,0.6,3130000,5630.137654,828.2948826,1104.393177,552.1965884,276.0982942,818.8928529,327.5571412,327.5571412,163.7785706,0,30,3,2020,0,0,0,1,0,1,0,0,5999.094241999999,5686.987542999999,5939.21521
,26.9,57.3,3,22.6,0.1,3130000,5585.704089,818.9096176,1091.87949,545.9397451,272.9698725,817.0108411,326.8043364,326.8043364,163.4021682,0,31,3,2020,0,0,0,1,0,1,0,0,5630.137654,5999.094241999999,5686.987542999999
,29.8,59.1,3,23.6,0.7,3130000,5858.290635,795.8483393,1061.131119,530.5655595,265.2827798,959.6566933,383.8626773,383.8626773,191.9313387,0,13,4,2020,0,0,0,1,0,1,0,0,5585.704089000001,5630.137654,5999.094241999999
,29.7,55.9,3,23.3,0.0,3130000,5695.774637,833.2536641,1111.004885,555.5024427,277.7512214,833.7268557,333.4907423,333.4907423,166.7453711,0,14,4,2020,0,0,0,1,0,1,0,0,5858.290634999999,5585.704089000001,5630.137654
,29.9,56.9,3,21.4,0.0,3130000,5737.137103,791.8668479,1055.822464,527.9112319,263.955616,918.6739602,367.4695841,367.4695841,183.734792,0,15,4,2020,0,0,0,1,0,1,0,0,5695.774637,5858.290634999999,5585.704089000001
,29.0,68.2,3,23.0,0.1,3130000,5741.242687,865.851933,1154.469244,577.234622,288.617311,796.7967631,318.7187052,318.7187052,159.3593526,0,16,4,2020,0,0,0,1,0,1,0,0,5737.137104,5695.774637,5858.290634999999
,29.1,64.8,3,24.1,0.0,3130000,6035.230921,874.0230529,1165.364071,582.6820353,291.3410176,897.6952371,359.0780948,359.0780948,179.5390474,0,17,4,2020,0,0,0,1,0,1,0,0,5741.242687,5737.137104,5695.774637
,29.7,62.6,3,24.1,1.5,3130000,5764.737658,802.2789633,1069.705284,534.8526422,267.4263211,911.5755162,364.6302065,364.6302065,182.3151032,0,18,4,2020,0,0,0,1,0,1,0,0,6035.230921,5741.242687,5737.137104
,29.4,56.3,3,23.5,0.5,3130000,5877.374102,859.2593307,1145.679108,572.8395538,286.4197769,860.370869,344.1483476,344.1483476,172.0741738,0,19,4,2020,0,0,0,1,0,1,0,0,5764.737658,6035.230921,5741.242687
,29.7,47.4,3,26.1,0.0,3130000,6010.964325,913.9083533,1218.544471,609.2722355,304.6361178,821.2175325,328.487013,328.487013,164.2435065,0,20,4,2020,0,0,0,1,0,1,0,0,5877.374102,5764.737658,6035.230921
,28.3,43.4,3,27.5,0.0,3130000,5944.033208,853.3013074,1137.735077,568.8675383,284.4337691,895.948297,358.3793188,358.3793188,179.1896594,0,21,4,2020,0,0,0,1,0,1,0,0,6010.964325,5877.374102,5764.737658
,28.1,53.8,3,26.4,0.0,3130000,5820.19348,846.8245027,1129.099337,564.5496684,282.2748342,858.2738598,343.3095439,343.3095439,171.654772,0,22,4,2020,0,0,0,1,0,1,0,0,5944.033208,6010.964325,5877.374102
,29.4,58.9,3,26.5,0.0,3130000,5846.578656,839.0460918,1118.728122,559.3640612,279.6820306,881.3535281,352.5414112,352.5414112,176.2707056,0,23,4,2020,0,0,0,1,0,1,0,0,5820.19348,5944.033208,6010.964325
,29.1,54.1,3,26.0,0.1,3130000,5434.066464,756.8607587,1009.147678,504.5738392,252.2869196,857.3164226,342.926569,342.926569,171.4632845,0,24,4,2020,0,0,0,1,0,1,0,0,5846.578656,5820.19348,5944.033208
,28.4,55.7,3,27.4,0.0,3130000,5786.678324,822.9527528,1097.270337,548.6351685,274.3175843,884.4753076,353.7901231,353.7901231,176.8950615,0,25,4,2020,0,0,0,1,0,1,0,0,5434.066465,5846.578656,5820.19348
,28.0,53.2,3,27.8,0.0,3130000,5840.954451,796.8773291,1062.503105,531.2515527,265.6257764,948.9217923,379.5687169,379.5687169,189.7843585,0,26,4,2020,0,0,0,1,0,1,0,0,5786.678323,5434.066465,5846.578656
,27.7,62.5,3,25.3,0.0,3130000,6053.498927,854.5786954,1139.438261,569.7191303,284.8595651,935.4320893,374.1728357,374.1728357,187.0864179,0,27,4,2020,0,0,0,1,0,1,0,0,5840.954452,5786.678323,5434.066465
,29.8,58.2,3,24.0,0.0,3130000,5825.401878,866.6273763,1155.503168,577.7515842,288.8757921,826.2630824,330.505233,330.505233,165.2526165,0,28,4,2020,0,0,0,1,0,1,0,0,6053.498927000001,5840.954452,5786.678323
,29.6,64.2,3,22.0,0.0,3130000,5791.286911,850.3394393,1133.785919,566.8929595,283.4464798,839.9404739,335.9761896,335.9761896,167.9880948,0,29,4,2020,0,0,0,1,0,1,0,0,5825.401878000001,6053.498927000001,5840.954452
,28.5,68.1,3,22.4,1.0,3130000,5852.26824,822.1632216,1096.217629,548.1088144,274.0544072,910.4949859,364.1979944,364.1979944,182.0989972,0,30,4,2020,0,0,0,1,0,1,0,0,5791.286911,5825.401878000001,6053.498927000001
,29.1,59.3,3,23.8,0.1,3130000,6082.225792,857.4482147,1143.264286,571.6321432,285.8160716,938.9646245,375.5858498,375.5858498,187.7929249,0,13,5,2020,0,0,0,1,0,1,0,0,5852.268239999999,5791.286911,5825.401878000001
,28.0,71.1,3,20.9,10.0,3130000,5806.231717,775.6249985,1034.166665,517.0833323,258.5416662,967.7097277,387.0838911,387.0838911,193.5419455,0,14,5,2020,0,0,0,1,0,1,0,0,6082.225792,5852.268239999999,5791.286911
,27.3,74.0,3,19.4,7.9,3130000,5923.587008,862.7516719,1150.335563,575.1677813,287.5838906,868.0108362,347.2043345,347.2043345,173.6021672,0,15,5,2020,0,0,0,1,0,1,0,0,5806.231717000001,6082.225792,5852.268239999999
,28.4,70.4,3,19.8,1.4,3130000,6187.633789,819.6465649,1092.862087,546.4310433,273.2155216,1042.457629,416.9830518,416.9830518,208.4915259,0,16,5,2020,0,0,0,1,0,1,0,0,5923.587008,5806.231717000001,6082.225792
,27.7,71.6,3,22.5,3.1,3130000,6040.129643,807.9558892,1077.274519,538.6372595,269.3186297,1004.3475,401.7389999,401.7389999,200.8695,0,17,5,2020,0,0,0,1,0,1,0,0,6187.6337889999995,5923.587008,5806.231717000001
,28.4,68.7,3,21.7,0.1,3130000,5999.902877,880.1587946,1173.545059,586.7725297,293.3862649,868.1748406,347.2699362,347.2699362,173.6349681,0,18,5,2020,0,0,0,1,0,1,0,0,6040.129643,6187.6337889999995,5923.587008
,27.9,71.5,3,22.1,0.4,3130000,6108.909743,859.3418237,1145.789098,572.8945491,286.4472746,945.1136377,378.0454551,378.0454551,189.0227275,0,19,5,2020,0,0,0,1,0,1,0,0,5999.902878,6040.129643,6187.6337889999995
,28.0,69.3,3,24.1,0.4,3130000,6027.435407,859.3485225,1145.79803,572.899015,286.4495075,913.2176583,365.2870633,365.2870633,182.6435317,0,20,5,2020,0,0,0,1,0,1,0,0,6108.909743,5999.902878,6040.129643
,28.5,67.5,3,24.9,0.0,3130000,6328.404404,952.031375,1269.375167,634.6875833,317.3437917,875.6757247,350.2702899,350.2702899,175.1351449,0,21,5,2020,0,0,0,1,0,1,0,0,6027.435407,6108.909743,5999.902878
,28.7,67.9,3,24.5,0.0,3130000,5883.413749,804.2826216,1072.376829,536.1884144,268.0942072,948.6030395,379.4412158,379.4412158,189.7206079,0,22,5,2020,0,0,0,1,0,1,0,0,6328.404404,6027.435407,6108.909743
,29.5,58.3,3,26.6,0.0,3130000,6175.741978,869.2685637,1159.024752,579.5123758,289.7561879,953.8475165,381.5390066,381.5390066,190.7695033,0,23,5,2020,0,0,0,1,0,1,0,0,5883.413748999999,6328.404404,6027.435407
,29.6,64.8,3,24.9,0.0,3130000,6010.994578,814.422587,1085.896783,542.9483913,271.4741957,980.9860955,392.3944382,392.3944382,196.1972191,0,24,5,2020,0,0,0,1,0,1,0,0,6175.741978,5883.413748999999,6328.404404
,29.8,66.1,3,25.1,0.0,3130000,5986.322797,797.949569,1063.932759,531.9663794,265.9831897,998.6666506,399.4666603,399.4666603,199.7333301,0,25,5,2020,0,0,0,1,0,1,0,0,6010.994578,6175.741978,5883.413748999999
,29.6,63.5,3,24.7,0.0,3130000,5969.455259,886.5552056,1182.073607,591.0368037,295.5184019,844.2530927,337.7012371,337.7012371,168.8506185,0,26,5,2020,0,0,0,1,0,1,0,0,5986.322797000001,6010.994578,6175.741978
,28.8,62.5,3,26.3,0.0,3130000,6195.816557,903.0401506,1204.053534,602.0267671,301.0133835,904.6394217,361.8557687,361.8557687,180.9278843,0,27,5,2020,0,0,0,1,0,1,0,0,5969.455259,5986.322797000001,6010.994578
,28.4,65.2,3,26.1,0.0,3130000,5833.98509,830.6099856,1107.479981,553.7399904,276.8699952,884.4589095,353.7835638,353.7835638,176.8917819,0,28,5,2020,0,0,0,1,0,1,0,0,6195.816557,5969.455259,5986.322797000001
,28.7,67.8,3,25.1,0.3,3130000,6248.310312,839.8853558,1119.847141,559.9235706,279.9617853,1029.944606,411.9778424,411.9778424,205.9889212,0,29,5,2020,0,0,0,1,0,1,0,0,5833.985089,6195.816557,5969.455259
,29.4,67.7,3,24.8,0.0,3130000,5916.43968,817.7409418,1090.321256,545.1606279,272.5803139,937.6242324,375.0496929,375.0496929,187.5248465,0,30,5,2020,0,0,0,1,0,1,0,0,6248.310312,5833.985089,6195.816557
,28.5,69.2,3,22.3,0.3,3130000,5990.196915,810.7561254,1081.008167,540.5040836,270.2520418,977.7682985,391.1073194,391.1073194,195.5536597,0,31,5,2020,0,0,0,1,0,1,0,0,5916.4396799999995,6248.310312,5833.985089
,25.3,85.8,1,14.0,0.4,3130000,4319.109012,898.6169627,1198.15595,599.0779751,299.5389876,870.7424546,348.2969818,348.2969818,174.1484909,0,13,6,2020,0,1,0,0,0,1,0,0,5990.196915,5916.4396799999995,6248.310312
,25.9,84.6,1,11.9,2.0,3130000,4187.776828,881.408338,1175.211117,587.6055587,293.8027793,827.2317485,330.8926994,330.8926994,165.4463497,0,14,6,2020,0,1,0,0,0,1,0,0,4319.109013,5990.196915,5916.4396799999995
,25.3,88.8,1,11.2,5.0,3130000,4229.428076,874.9498889,1166.599852,583.299926,291.649963,860.658273,344.2633092,344.2633092,172.1316546,0,15,6,2020,0,1,0,0,0,1,0,0,4187.776828,4319.109013,5990.196915
,25.3,89.1,1,10.2,0.2,3130000,4502.888653,850.8238849,1134.431847,567.2159233,283.6079616,1050.613921,420.2455683,420.2455683,210.1227842,0,16,6,2020,0,1,0,0,0,1,0,0,4229.428076,4187.776828,4319.109013
,24.5,89.5,1,6.6,22.0,3130000,4448.825487,932.2683224,1243.02443,621.5122149,310.7561075,885.0488491,354.0195396,354.0195396,177.0097698,0,17,6,2020,0,1,0,0,0,1,0,0,4502.888653,4229.428076,4187.776828
,24.3,90.8,1,5.6,11.0,3130000,4239.017068,895.3220415,1193.762722,596.881361,298.4406805,831.4336722,332.5734689,332.5734689,166.2867344,0,18,6,2020,0,1,0,0,0,1,0,0,4448.825487,4502.888653,4229.428076
,25.6,85.3,1,14.6,1.2,3130000,4435.752051,863.1656556,1150.887541,575.4437704,287.7218852,992.6845789,397.0738316,397.0738316,198.5369158,0,19,6,2020,0,1,0,0,0,1,0,0,4239.017068,4448.825487,4502.888653
,26.1,80.1,1,17.3,1.3,3130000,4379.747212,903.3584071,1204.477876,602.238938,301.119469,894.8177529,357.9271012,357.9271012,178.9635506,0,20,6,2020,0,1,0,0,0,1,0,0,4435.752052,4239.017068,4448.825487
,25.2,84.2,1,15.2,0.3,3130000,4509.091983,936.2055075,1248.27401,624.137005,312.0685025,910.775519,364.3102076,364.3102076,182.1551038,0,21,6,2020,0,1,0,0,0,1,0,0,4379.747213,4435.752052,4239.017068
,25.9,78.7,1,17.3,0.6,3130000,4516.057003,911.9277144,1215.903619,607.9518096,303.9759048,954.8680249,381.9472099,381.9472099,190.973605,0,22,6,2020,0,1,0,0,0,1,0,0,4509.091983,4379.747213,4435.752052
,26.0,78.1,1,14.8,1.3,3130000,4347.169982,800.3761824,1067.168243,533.5841216,266.7920608,1048.058607,419.2234427,419.2234427,209.6117214,0,23,6,2020,0,1,0,0,0,1,0,0,4516.057003,4509.091983,4379.747213
,26.1,79.8,1,16.5,2.1,3130000,4493.882512,938.2800264,1251.040035,625.5200176,312.7600088,898.4230167,359.3692067,359.3692067,179.6846033,0,24,6,2020,0,1,0,0,0,1,0,0,4347.169982,4516.057003,4509.091983
,26.6,79.8,1,18.7,2.0,3130000,4209.442392,883.7137715,1178.285029,589.1425144,294.5712572,833.3457489,333.3382995,333.3382995,166.6691498,0,25,6,2020,0,1,0,0,0,1,0,0,4493.882512,4347.169982,4516.057003
,26.0,84.0,1,17.3,0.5,3130000,4217.578388,776.640885,1035.52118,517.76059,258.880295,1016.082956,406.4331824,406.4331824,203.2165912,0,26,6,2020,0,1,0,0,0,1,0,0,4209.442392,4493.882512,4347.169982
,26.4,82.2,1,12.6,12.1,3130000,4289.452257,834.6822966,1112.909729,556.4548644,278.2274322,958.5434148,383.4173659,383.4173659,191.708683,0,27,6,2020,0,1,0,0,0,1,0,0,4217.578388,4209.442392,4493.882512
,26.4,83.2,1,10.6,14.0,3130000,4257.00996,820.0602972,1093.41373,546.7068648,273.3534324,964.965533,385.9862132,385.9862132,192.9931066,0,28,6,2020,0,1,0,0,0,1,0,0,4289.452257,4217.578388,4209.442392
,25.3,89.0,1,9.5,54.0,3130000,4503.841968,961.3624174,1281.816557,640.9082783,320.4541391,864.4748329,345.7899332,345.7899332,172.8949666,0,29,6,2020,0,1,0,0,0,1,0,0,4257.009959999999,4289.452257,4217.578388
,25.6,86.9,1,15.0,6.9,3130000,4459.689573,943.2720134,1257.696018,628.8480089,314.4240045,870.2583663,348.1033465,348.1033465,174.0516733,0,30,6,2020,0,1,0,0,0,1,0,0,4503.841968000001,4257.009959999999,4289.452257
,24.6,87.4,1,11.0,2.0,3130000,4294.709067,871.7347784,1162.313038,581.1565189,290.5782595,896.8213705,358.7285482,358.7285482,179.3642741,0,13,7,2020,0,1,0,0,0,1,0,0,4459.689573,4503.841968000001,4257.009959999999
,24.6,88.3,1,8.6,10.2,3130000,4491.960958,844.7898146,1126.386419,563.1932097,281.5966049,1049.463802,419.7855209,419.7855209,209.8927605,0,14,7,2020,0,1,0,0,0,1,0,0,4294.709067,4459.689573,4503.841968000001
,24.2,89.4,1,5.1,23.5,3130000,4478.739734,921.0284476,1228.03793,614.0189651,307.0094825,914.9810637,365.9924255,365.9924255,182.9962127,0,15,7,2020,0,1,0,0,0,1,0,0,4491.960958,4294.709067,4459.689573
,23.6,89.2,1,7.6,0.1,3130000,4439.599813,944.6645445,1259.552726,629.776363,314.8881815,853.9929726,341.597189,341.597189,170.7985945,0,16,7,2020,0,1,0,0,0,1,0,0,4478.739734,4491.960958,4294.709067
,24.1,88.4,1,10.1,0.2,3130000,4313.683792,919.5009142,1226.001219,613.0006095,306.5003047,826.8786217,330.7514487,330.7514487,165.3757243,0,17,7,2020,0,1,0,0,0,1,0,0,4439.599812,4478.739734,4491.960958
,25.1,86.0,1,17.2,0.3,3130000,4510.905379,947.5585719,1263.411429,631.7057146,315.8528573,887.8001257,355.1200503,355.1200503,177.5600251,0,18,7,2020,0,1,0,0,0,1,0,0,4313.683792,4439.599812,4478.739734
,25.5,84.4,1,16.6,1.9,3130000,4441.988186,854.0019429,1138.669257,569.3346286,284.6673143,1005.852564,402.3410257,402.3410257,201.1705129,0,19,7,2020,0,1,0,0,0,1,0,0,4510.905379,4313.683792,4439.599812
